year,animal_type,outcome,region,region_total
2017,Dogs,Transferred,Australian Capital Territory,46
2017,Dogs,Transferred,Northern Territory,4
2017,Dogs,Transferred,New South Wales,703
2017,Dogs,Transferred,Queensland,464
2017,Dogs,Transferred,South Australia,32
2017,Dogs,Transferred,Tasmania,33
2017,Dogs,Transferred,Victoria,507
2017,Dogs,Transferred,Western Australia,93
2017,Dogs,Euthanized,Australian Capital Territory,52
2017,Dogs,Euthanized,Northern Territory,15
2017,Dogs,Euthanized,New South Wales,2302
2017,Dogs,Euthanized,Queensland,1992
2017,Dogs,Euthanized,South Australia,532
2017,Dogs,Euthanized,Tasmania,83
2017,Dogs,Euthanized,Victoria,516
2017,Dogs,Euthanized,Western Australia,85
2017,Dogs,Other,Australian Capital Territory,3
2017,Dogs,Other,Northern Territory,2
2017,Dogs,Other,New South Wales,45
2017,Dogs,Other,Queensland,81
2017,Dogs,Other,South Australia,5
2017,Dogs,Other,Tasmania,7
2017,Dogs,Other,Victoria,18
2017,Dogs,Other,Western Australia,17
2017,Cats,Reclaimed,Australian Capital Territory,133
2017,Cats,Reclaimed,Northern Territory,4
2017,Cats,Reclaimed,New South Wales,642
2017,Cats,Reclaimed,Queensland,880
2017,Cats,Reclaimed,South Australia,229
2017,Cats,Reclaimed,Tasmania,64
2017,Cats,Reclaimed,Victoria,693
2017,Cats,Reclaimed,Western Australia,6
2017,Cats,Rehomed,Australian Capital Territory,1208
2017,Cats,Rehomed,Northern Territory,349
2017,Cats,Rehomed,New South Wales,8150
2017,Cats,Rehomed,Queensland,10337
2017,Cats,Rehomed,South Australia,3174
2017,Cats,Rehomed,Tasmania,1059
2017,Cats,Rehomed,Victoria,7389
2017,Cats,Rehomed,Western Australia,562
2017,Cats,Currently In Care,Australian Capital Territory,92
2017,Cats,Currently In Care,Northern Territory,65
2017,Cats,Currently In Care,New South Wales,1012
2017,Cats,Currently In Care,Queensland,1027
2017,Cats,Currently In Care,South Australia,377
2017,Cats,Currently In Care,Tasmania,96
2017,Cats,Currently In Care,Victoria,1063
2017,Cats,Currently In Care,Western Australia,50
2017,Cats,Transferred,Australian Capital Territory,0
2017,Cats,Transferred,Northern Territory,4
2017,Cats,Transferred,New South Wales,236
2017,Cats,Transferred,Queensland,296
2017,Cats,Transferred,South Australia,21
2017,Cats,Transferred,Tasmania,45
2017,Cats,Transferred,Victoria,335
2017,Cats,Transferred,Western Australia,65
2017,Cats,Euthanized,Australian Capital Territory,323
2017,Cats,Euthanized,Northern Territory,18
2017,Cats,Euthanized,New South Wales,6118
2017,Cats,Euthanized,Queensland,2042
2017,Cats,Euthanized,South Australia,1356
2017,Cats,Euthanized,Tasmania,328
2017,Cats,Euthanized,Victoria,2291
2017,Cats,Euthanized,Western Australia,134
2017,Cats,Other,Australian Capital Territory,17
2017,Cats,Other,Northern Territory,8
2017,Cats,Other,New South Wales,162
2017,Cats,Other,Queensland,313
2017,Cats,Other,South Australia,72
2017,Cats,Other,Tasmania,16
2017,Cats,Other,Victoria,135
2017,Cats,Other,Western Australia,15
2017,Horses,Reclaimed,Australian Capital Territory,0
2017,Horses,Reclaimed,Northern Territory,0
2017,Horses,Reclaimed,New South Wales,11
2017,Horses,Reclaimed,Queensland,7
2017,Horses,Reclaimed,South Australia,0
2017,Horses,Reclaimed,Tasmania,0
2017,Horses,Reclaimed,Victoria,2
2017,Horses,Reclaimed,Western Australia,0
2017,Horses,Rehomed,Australian Capital Territory,1
2017,Horses,Rehomed,Northern Territory,0
2017,Horses,Rehomed,New South Wales,48
2017,Horses,Rehomed,Queensland,15
2017,Horses,Rehomed,South Australia,5
2017,Horses,Rehomed,Tasmania,24
2017,Horses,Rehomed,Victoria,33
2017,Horses,Rehomed,Western Australia,6
2017,Horses,Currently In Care,Australian Capital Territory,0
2017,Horses,Currently In Care,Northern Territory,0
2017,Horses,Currently In Care,New South Wales,149
2017,Horses,Currently In Care,Queensland,16
2017,Horses,Currently In Care,South Australia,7
2017,Horses,Currently In Care,Tasmania,1
2017,Horses,Currently In Care,Victoria,44
2017,Horses,Currently In Care,Western Australia,21
2017,Horses,Transferred,Australian Capital Territory,0
2017,Horses,Transferred,Northern Territory,0
2017,Horses,Transferred,New South Wales,4
2017,Horses,Transferred,Queensland,0
2017,Horses,Transferred,South Australia,3
2017,Horses,Transferred,Tasmania,0
2017,Horses,Transferred,Victoria,21
2017,Horses,Transferred,Western Australia,1
2017,Horses,Euthanized,Australian Capital Territory,1
2017,Horses,Euthanized,Northern Territory,0
2017,Horses,Euthanized,New South Wales,12
2017,Horses,Euthanized,Queensland,4
2017,Horses,Euthanized,South Australia,1
2017,Horses,Euthanized,Tasmania,6
2017,Horses,Euthanized,Victoria,9
2017,Horses,Euthanized,Western Australia,3
2017,Horses,Other,Australian Capital Territory,0
2017,Horses,Other,Northern Territory,0
2017,Horses,Other,New South Wales,0
2017,Horses,Other,Queensland,0
2017,Horses,Other,South Australia,1
2017,Horses,Other,Tasmania,2
2017,Horses,Other,Victoria,0
2017,Horses,Other,Western Australia,0
2017,Livestock,Reclaimed,Australian Capital Territory,3
2017,Livestock,Reclaimed,Northern Territory,2
2017,Livestock,Reclaimed,New South Wales,21
2017,Livestock,Reclaimed,Queensland,157
2017,Livestock,Reclaimed,South Australia,9
2017,Livestock,Reclaimed,Tasmania,1
2017,Livestock,Reclaimed,Victoria,5
2017,Livestock,Reclaimed,Western Australia,1
2017,Livestock,Rehomed,Australian Capital Territory,90
2017,Livestock,Rehomed,Northern Territory,27
2017,Livestock,Rehomed,New South Wales,572
2017,Livestock,Rehomed,Queensland,319
2017,Livestock,Rehomed,South Australia,126
2017,Livestock,Rehomed,Tasmania,111
2017,Livestock,Rehomed,Victoria,139
2017,Livestock,Rehomed,Western Australia,52
2017,Livestock,Currently In Care,Australian Capital Territory,8
2017,Livestock,Currently In Care,Northern Territory,1
2017,Livestock,Currently In Care,New South Wales,86
2017,Livestock,Currently In Care,Queensland,51
2017,Livestock,Currently In Care,South Australia,44
2017,Livestock,Currently In Care,Tasmania,12
2017,Livestock,Currently In Care,Victoria,20
2017,Livestock,Currently In Care,Western Australia,24
2017,Livestock,Transferred,Australian Capital Territory,0
2017,Livestock,Transferred,Northern Territory,0
2017,Livestock,Transferred,New South Wales,41
2017,Livestock,Transferred,Queensland,305
2017,Livestock,Transferred,South Australia,206
2017,Livestock,Transferred,Tasmania,0
2017,Livestock,Transferred,Victoria,56
2017,Livestock,Transferred,Western Australia,54
2017,Livestock,Euthanized,Australian Capital Territory,16
2017,Livestock,Euthanized,Northern Territory,1
2017,Livestock,Euthanized,New South Wales,251
2017,Livestock,Euthanized,Queensland,653
2017,Livestock,Euthanized,South Australia,88
2017,Livestock,Euthanized,Tasmania,26
2017,Livestock,Euthanized,Victoria,65
2017,Livestock,Euthanized,Western Australia,23
2017,Livestock,Other,Australian Capital Territory,2
2017,Livestock,Other,Northern Territory,1
2017,Livestock,Other,New South Wales,13
2017,Livestock,Other,Queensland,22
2017,Livestock,Other,South Australia,56
2017,Livestock,Other,Tasmania,14
2017,Livestock,Other,Victoria,3
2017,Livestock,Other,Western Australia,5
2017,Wildlife,Released,Australian Capital Territory,28
2017,Wildlife,Released,Northern Territory,0
2017,Wildlife,Released,New South Wales,14
2017,Wildlife,Released,Queensland,3116
2017,Wildlife,Released,South Australia,15
2017,Wildlife,Released,Tasmania,37
2017,Wildlife,Released,Victoria,521
2017,Wildlife,Released,Western Australia,0
2017,Wildlife,Currently In Care,Australian Capital Territory,1
2017,Wildlife,Currently In Care,Northern Territory,0
2017,Wildlife,Currently In Care,New South Wales,2
2017,Wildlife,Currently In Care,Queensland,251
2017,Wildlife,Currently In Care,South Australia,8
2017,Wildlife,Currently In Care,Tasmania,0
2017,Wildlife,Currently In Care,Victoria,97
2017,Wildlife,Currently In Care,Western Australia,0
2017,Wildlife,Transferred,Australian Capital Territory,62
2017,Wildlife,Transferred,Northern Territory,0
2017,Wildlife,Transferred,New South Wales,250
2017,Wildlife,Transferred,Queensland,5767
2017,Wildlife,Transferred,South Australia,138
2017,Wildlife,Transferred,Tasmania,0
2017,Wildlife,Transferred,Victoria,22
2017,Wildlife,Transferred,Western Australia,0
2017,Wildlife,Euthanized,Australian Capital Territory,296
2017,Wildlife,Euthanized,Northern Territory,0
2017,Wildlife,Euthanized,New South Wales,302
2017,Wildlife,Euthanized,Queensland,14690
2017,Wildlife,Euthanized,South Australia,174
2017,Wildlife,Euthanized,Tasmania,8
2017,Wildlife,Euthanized,Victoria,605
2017,Wildlife,Euthanized,Western Australia,0
2017,Wildlife,Other,Australian Capital Territory,20
2017,Wildlife,Other,Northern Territory,1
2017,Wildlife,Other,New South Wales,21
2017,Wildlife,Other,Queensland,1376
2017,Wildlife,Other,South Australia,19
2017,Wildlife,Other,Tasmania,0
2017,Wildlife,Other,Victoria,128
2017,Wildlife,Other,Western Australia,0
2017,Other Animals,Reclaimed,Australian Capital Territory,15
2017,Other Animals,Reclaimed,Northern Territory,0
2017,Other Animals,Reclaimed,New South Wales,89
2017,Other Animals,Reclaimed,Queensland,154
2017,Other Animals,Reclaimed,South Australia,8
2017,Other Animals,Reclaimed,Tasmania,7
2017,Other Animals,Reclaimed,Victoria,23
2017,Other Animals,Reclaimed,Western Australia,0
2017,Other Animals,Rehomed,Australian Capital Territory,208
2017,Other Animals,Rehomed,Northern Territory,1
2017,Other Animals,Rehomed,New South Wales,1385
2017,Other Animals,Rehomed,Queensland,1324
2017,Other Animals,Rehomed,South Australia,415
2017,Other Animals,Rehomed,Tasmania,120
2017,Other Animals,Rehomed,Victoria,683
2017,Other Animals,Rehomed,Western Australia,91
2017,Other Animals,Currently In Care,Australian Capital Territory,16
2017,Other Animals,Currently In Care,Northern Territory,0
2017,Other Animals,Currently In Care,New South Wales,113
2017,Other Animals,Currently In Care,Queensland,163
2017,Other Animals,Currently In Care,South Australia,32
2017,Other Animals,Currently In Care,Tasmania,0
2017,Other Animals,Currently In Care,Victoria,191
2017,Other Animals,Currently In Care,Western Australia,44
2017,Other Animals,Transferred,Australian Capital Territory,1
2017,Other Animals,Transferred,Northern Territory,0
2017,Other Animals,Transferred,New South Wales,91
2017,Other Animals,Transferred,Queensland,208
2017,Other Animals,Transferred,South Australia,3
2017,Other Animals,Transferred,Tasmania,4
2017,Other Animals,Transferred,Victoria,38
2017,Other Animals,Transferred,Western Australia,12
2017,Other Animals,Euthanized,Australian Capital Territory,45
2017,Other Animals,Euthanized,Northern Territory,0
2017,Other Animals,Euthanized,New South Wales,674
2017,Other Animals,Euthanized,Queensland,502
2017,Other Animals,Euthanized,South Australia,54
2017,Other Animals,Euthanized,Tasmania,16
2017,Other Animals,Euthanized,Victoria,109
2017,Other Animals,Euthanized,Western Australia,17
2017,Other Animals,Other,Australian Capital Territory,7
2017,Other Animals,Other,Northern Territory,0
2017,Other Animals,Other,New South Wales,99
2017,Other Animals,Other,Queensland,89
2017,Other Animals,Other,South Australia,13
2017,Other Animals,Other,Tasmania,22
2017,Other Animals,Other,Victoria,51
2017,Other Animals,Other,Western Australia,13
2018,Dogs,Reclaimed,Australian Capital Territory,282
2018,Dogs,Reclaimed,Northern Territory,24
2018,Dogs,Reclaimed,New South Wales,3160
2018,Dogs,Reclaimed,Queensland,4452
2018,Dogs,Reclaimed,South Australia,1086
2018,Dogs,Reclaimed,Tasmania,198
2018,Dogs,Reclaimed,Victoria,3768
2018,Dogs,Reclaimed,Western Australia,137
2018,Dogs,Rehomed,Australian Capital Territory,360
2018,Dogs,Rehomed,Northern Territory,299
2018,Dogs,Rehomed,New South Wales,3805
2018,Dogs,Rehomed,Queensland,4907
2018,Dogs,Rehomed,South Australia,702
2018,Dogs,Rehomed,Tasmania,207
2018,Dogs,Rehomed,Victoria,2214
2018,Dogs,Rehomed,Western Australia,378
2018,Dogs,Currently In Care,Australian Capital Territory,42
2018,Dogs,Currently In Care,Northern Territory,36
2018,Dogs,Currently In Care,New South Wales,774
2018,Dogs,Currently In Care,Queensland,590
2018,Dogs,Currently In Care,South Australia,112
2018,Dogs,Currently In Care,Tasmania,3
2018,Dogs,Currently In Care,Victoria,313
2018,Dogs,Currently In Care,Western Australia,71
2018,Dogs,Transferred,Australian Capital Territory,23
2018,Dogs,Transferred,Northern Territory,0
2018,Dogs,Transferred,New South Wales,616
2018,Dogs,Transferred,Queensland,289
2018,Dogs,Transferred,South Australia,6
2018,Dogs,Transferred,Tasmania,0
2018,Dogs,Transferred,Victoria,387
2018,Dogs,Transferred,Western Australia,70
2018,Dogs,Euthanized,Australian Capital Territory,51
2018,Dogs,Euthanized,Northern Territory,12
2018,Dogs,Euthanized,New South Wales,1663
2018,Dogs,Euthanized,Queensland,1228
2018,Dogs,Euthanized,South Australia,520
2018,Dogs,Euthanized,Tasmania,44
2018,Dogs,Euthanized,Victoria,683
2018,Dogs,Euthanized,Western Australia,107
2018,Dogs,Other,Australian Capital Territory,45
2018,Dogs,Other,Northern Territory,1
2018,Dogs,Other,New South Wales,57
2018,Dogs,Other,Queensland,51
2018,Dogs,Other,South Australia,16
2018,Dogs,Other,Tasmania,0
2018,Dogs,Other,Victoria,16
2018,Dogs,Other,Western Australia,58
2018,Cats,Reclaimed,Australian Capital Territory,139
2018,Cats,Reclaimed,Northern Territory,6
2018,Cats,Reclaimed,New South Wales,563
2018,Cats,Reclaimed,Queensland,901
2018,Cats,Reclaimed,South Australia,265
2018,Cats,Reclaimed,Tasmania,39
2018,Cats,Reclaimed,Victoria,730
2018,Cats,Reclaimed,Western Australia,22
2018,Cats,Rehomed,Australian Capital Territory,1186
2018,Cats,Rehomed,Northern Territory,330
2018,Cats,Rehomed,New South Wales,7652
2018,Cats,Rehomed,Queensland,9833
2018,Cats,Rehomed,South Australia,3317
2018,Cats,Rehomed,Tasmania,717
2018,Cats,Rehomed,Victoria,7500
2018,Cats,Rehomed,Western Australia,570
2018,Cats,Currently In Care,Australian Capital Territory,89
2018,Cats,Currently In Care,Northern Territory,90
2018,Cats,Currently In Care,New South Wales,1239
2018,Cats,Currently In Care,Queensland,810
2018,Cats,Currently In Care,South Australia,298
2018,Cats,Currently In Care,Tasmania,186
2018,Cats,Currently In Care,Victoria,1169
2018,Cats,Currently In Care,Western Australia,63
2018,Cats,Transferred,Australian Capital Territory,9
2018,Cats,Transferred,Northern Territory,0
2018,Cats,Transferred,New South Wales,288
2018,Cats,Transferred,Queensland,233
2018,Cats,Transferred,South Australia,19
2018,Cats,Transferred,Tasmania,0
2018,Cats,Transferred,Victoria,391
2018,Cats,Transferred,Western Australia,93
2018,Cats,Euthanized,Australian Capital Territory,318
2018,Cats,Euthanized,Northern Territory,20
2018,Cats,Euthanized,New South Wales,5735
2018,Cats,Euthanized,Queensland,1666
2018,Cats,Euthanized,South Australia,1121
2018,Cats,Euthanized,Tasmania,376
2018,Cats,Euthanized,Victoria,2369
2018,Cats,Euthanized,Western Australia,135
2018,Cats,Other,Australian Capital Territory,34
2018,Cats,Other,Northern Territory,6
2018,Cats,Other,New South Wales,211
2018,Cats,Other,Queensland,205
2018,Cats,Other,South Australia,50
2018,Cats,Other,Tasmania,7
2018,Cats,Other,Victoria,113
2018,Cats,Other,Western Australia,57
2018,Horses,Reclaimed,Australian Capital Territory,0
2018,Horses,Reclaimed,Northern Territory,0
2018,Horses,Reclaimed,New South Wales,0
2018,Horses,Reclaimed,Queensland,21
2018,Horses,Reclaimed,South Australia,0
2018,Horses,Reclaimed,Tasmania,0
2018,Horses,Reclaimed,Victoria,3
2018,Horses,Reclaimed,Western Australia,4
2018,Horses,Rehomed,Australian Capital Territory,0
2018,Horses,Rehomed,Northern Territory,0
2018,Horses,Rehomed,New South Wales,101
2018,Horses,Rehomed,Queensland,27
2018,Horses,Rehomed,South Australia,4
2018,Horses,Rehomed,Tasmania,6
2018,Horses,Rehomed,Victoria,33
2018,Horses,Rehomed,Western Australia,14
2018,Horses,Currently In Care,Australian Capital Territory,0
2018,Horses,Currently In Care,Northern Territory,0
2018,Horses,Currently In Care,New South Wales,52
2018,Horses,Currently In Care,Queensland,52
2018,Horses,Currently In Care,South Australia,19
2018,Horses,Currently In Care,Tasmania,0
2018,Horses,Currently In Care,Victoria,40
2018,Horses,Currently In Care,Western Australia,9
2018,Horses,Transferred,Australian Capital Territory,0
2018,Horses,Transferred,Northern Territory,0
2018,Horses,Transferred,New South Wales,3
2018,Horses,Transferred,Queensland,8
2018,Horses,Transferred,South Australia,0
2018,Horses,Transferred,Tasmania,0
2018,Horses,Transferred,Victoria,6
2018,Horses,Transferred,Western Australia,0
2018,Horses,Euthanized,Australian Capital Territory,0
2018,Horses,Euthanized,Northern Territory,0
2018,Horses,Euthanized,New South Wales,16
2018,Horses,Euthanized,Queensland,17
2018,Horses,Euthanized,South Australia,4
2018,Horses,Euthanized,Tasmania,0
2018,Horses,Euthanized,Victoria,23
2018,Horses,Euthanized,Western Australia,12
2018,Horses,Other,Australian Capital Territory,0
2018,Horses,Other,Northern Territory,0
2018,Horses,Other,New South Wales,1
2018,Horses,Other,Queensland,0
2018,Horses,Other,South Australia,0
2018,Horses,Other,Tasmania,1
2018,Horses,Other,Victoria,2
2018,Horses,Other,Western Australia,1
2018,Livestock,Reclaimed,Australian Capital Territory,3
2018,Livestock,Reclaimed,Northern Territory,0
2018,Livestock,Reclaimed,New South Wales,32
2018,Livestock,Reclaimed,Queensland,112
2018,Livestock,Reclaimed,South Australia,80
2018,Livestock,Reclaimed,Tasmania,1
2018,Livestock,Reclaimed,Victoria,9
2018,Livestock,Reclaimed,Western Australia,2
2018,Livestock,Rehomed,Australian Capital Territory,62
2018,Livestock,Rehomed,Northern Territory,9
